Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),EL
NC,Charlotte-Mecklenburg Schools,NC,Quail Hollow Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),308505,8.75,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Quail Hollow Middle,3.70297E+11,2015,Non-Personnel Expenditures,207432,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Quail Hollow Middle,3.70297E+11,2015,Total enrollment,,,7,25,2,316,307,223,31,911,86,22,91
NC,Charlotte-Mecklenburg Schools,NC,Blythe Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),4316584,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Blythe Elementary,3.70297E+11,2015,Salary Amount for Teachers,3226536,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Blythe Elementary,3.70297E+11,2015,Instructional Aides,486108,24,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Blythe Elementary,3.70297E+11,2015,School Administration Staff,242862,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Blythe Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),361076,7.25,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Blythe Elementary,3.70297E+11,2015,Non-Personnel Expenditures,258380,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Blythe Elementary,3.70297E+11,2015,Total enrollment,,,7,46,2,316,424,340,19,1154,98,7,151
NC,Charlotte-Mecklenburg Schools,NC,Hawk Ridge Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3163017,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hawk Ridge Elementary,3.70297E+11,2015,Salary Amount for Teachers,2472081,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hawk Ridge Elementary,3.70297E+11,2015,Instructional Aides,285755,15,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hawk Ridge Elementary,3.70297E+11,2015,School Administration Staff,198682,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hawk Ridge Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),206498,3.15,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hawk Ridge Elementary,3.70297E+11,2015,Non-Personnel Expenditures,236906,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hawk Ridge Elementary,3.70297E+11,2015,Total enrollment,,,2,145,4,79,94,571,16,911,65,13,70
NC,Charlotte-Mecklenburg Schools,NC,Hopewell High,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),5910216,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hopewell High,3.70297E+11,2015,Salary Amount for Teachers,4663551,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hopewell High,3.70297E+11,2015,Instructional Aides,73794,15.75,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hopewell High,3.70297E+11,2015,School Administration Staff,381863,4,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hopewell High,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),791006,12.75,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hopewell High,3.70297E+11,2015,Non-Personnel Expenditures,581366,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Hopewell High,3.70297E+11,2015,Total enrollment,,,10,31,0,229,835,520,49,1674,173,40,70
NC,Charlotte-Mecklenburg Schools,NC,Highland Mill Montessori,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),1507306,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Mill Montessori,3.70297E+11,2015,Salary Amount for Teachers,876039,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Mill Montessori,3.70297E+11,2015,Instructional Aides,291101,15,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Mill Montessori,3.70297E+11,2015,School Administration Staff,169986,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Mill Montessori,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),170178,3.37,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Mill Montessori,3.70297E+11,2015,Non-Personnel Expenditures,98325,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Highland Mill Montessori,3.70297E+11,2015,Total enrollment,,,0,7,2,25,151,91,10,286,14,8,7
NC,Charlotte-Mecklenburg Schools,NC,Jay M Robinson Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3736571,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Jay M Robinson Middle,3.70297E+11,2015,Salary Amount for Teachers,2867660,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Jay M Robinson Middle,3.70297E+11,2015,Instructional Aides,136363,6.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Jay M Robinson Middle,3.70297E+11,2015,School Administration Staff,313410,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Jay M Robinson Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),419137,7.08,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Jay M Robinson Middle,3.70297E+11,2015,Non-Personnel Expenditures,310875,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Jay M Robinson Middle,3.70297E+11,2015,Total enrollment,,,2,190,0,73,88,715,31,1099,92,46,22
NC,Charlotte-Mecklenburg Schools,NC,Mountain Island Lake Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3215263,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mountain Island Lake Academy,3.70297E+11,2015,Salary Amount for Teachers,2414722,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mountain Island Lake Academy,3.70297E+11,2015,Instructional Aides,182595,11,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mountain Island Lake Academy,3.70297E+11,2015,School Administration Staff,177096,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mountain Island Lake Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),440849,8,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mountain Island Lake Academy,3.70297E+11,2015,Non-Personnel Expenditures,229147,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mountain Island Lake Academy,3.70297E+11,2015,Total enrollment,,,4,34,2,64,529,247,28,908,83,10,19
NC,Charlotte-Mecklenburg Schools,NC,Phillip O Berry Academy of Technology,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),5489621,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Phillip O Berry Academy of Technology,3.70297E+11,2015,Salary Amount for Teachers,4467498,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Phillip O Berry Academy of Technology,3.70297E+11,2015,Instructional Aides,91540,5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Phillip O Berry Academy of Technology,3.70297E+11,2015,School Administration Staff,331804,5.02,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Phillip O Berry Academy of Technology,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),598778,12.01,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Phillip O Berry Academy of Technology,3.70297E+11,2015,Non-Personnel Expenditures,682261,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Phillip O Berry Academy of Technology,3.70297E+11,2015,Total enrollment,,,7,79,0,292,1192,55,31,1656,71,40,25
NC,Charlotte-Mecklenburg Schools,NC,Providence Spring Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3160898,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Providence Spring Elementary,3.70297E+11,2015,Salary Amount for Teachers,2338551,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Providence Spring Elementary,3.70297E+11,2015,Instructional Aides,321866,19,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Providence Spring Elementary,3.70297E+11,2015,School Administration Staff,228119,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Providence Spring Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),272361,4.61,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Providence Spring Elementary,3.70297E+11,2015,Non-Personnel Expenditures,186000,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Providence Spring Elementary,3.70297E+11,2015,Total enrollment,,,2,163,0,43,46,631,19,904,62,16,25
NC,Charlotte-Mecklenburg Schools,NC,Walter G Byers School,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2764850,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Walter G Byers School,3.70297E+11,2015,Salary Amount for Teachers,1914104,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Walter G Byers School,3.70297E+11,2015,Instructional Aides,90911,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Walter G Byers School,3.70297E+11,2015,School Administration Staff,201727,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Walter G Byers School,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),558106,12.92,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Walter G Byers School,3.70297E+11,2015,Non-Personnel Expenditures,592965,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Walter G Byers School,3.70297E+11,2015,Total enrollment,,,7,10,2,25,415,7,2,468,56,4,16
NC,Charlotte-Mecklenburg Schools,NC,Endhaven Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2819474,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Endhaven Elementary,3.70297E+11,2015,Salary Amount for Teachers,2223275,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Endhaven Elementary,3.70297E+11,2015,Instructional Aides,224630,12.5,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Endhaven Elementary,3.70297E+11,2015,School Administration Staff,149237,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Endhaven Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),222330,4.49,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Endhaven Elementary,3.70297E+11,2015,Non-Personnel Expenditures,180584,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Endhaven Elementary,3.70297E+11,2015,Total enrollment,,,4,139,2,124,112,376,16,773,59,13,103
NC,Charlotte-Mecklenburg Schools,NC,Joseph W Grier Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3653126,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Joseph W Grier Academy,3.70297E+11,2015,Salary Amount for Teachers,2595541,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Joseph W Grier Academy,3.70297E+11,2015,Instructional Aides,311707,16.82,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Joseph W Grier Academy,3.70297E+11,2015,School Administration Staff,316441,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Joseph W Grier Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),429436,7.42,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Joseph W Grier Academy,3.70297E+11,2015,Non-Personnel Expenditures,324833,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Joseph W Grier Academy,3.70297E+11,2015,Total enrollment,,,5,37,2,322,436,34,13,849,71,10,166
NC,Charlotte-Mecklenburg Schools,NC,Mint Hill Middle,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),3956304,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mint Hill Middle,3.70297E+11,2015,Salary Amount for Teachers,3220453,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mint Hill Middle,3.70297E+11,2015,Instructional Aides,45308,7,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mint Hill Middle,3.70297E+11,2015,School Administration Staff,298482,2.98,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mint Hill Middle,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),392061,7.16,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mint Hill Middle,3.70297E+11,2015,Non-Personnel Expenditures,293111,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Mint Hill Middle,3.70297E+11,2015,Total enrollment,,,4,58,2,217,295,532,43,1151,122,40,49
NC,Charlotte-Mecklenburg Schools,NC,Southwest Middle School,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),4574778,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Southwest Middle School,3.70297E+11,2015,Salary Amount for Teachers,3783864,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Southwest Middle School,3.70297E+11,2015,Instructional Aides,34622,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Southwest Middle School,3.70297E+11,2015,School Administration Staff,246837,2.75,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Southwest Middle School,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),509453,9.19,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Southwest Middle School,3.70297E+11,2015,Non-Personnel Expenditures,319773,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Southwest Middle School,3.70297E+11,2015,Total enrollment,,,10,46,2,421,544,319,49,1391,104,34,115
NC,Charlotte-Mecklenburg Schools,NC,Oaklawn Language Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2545458,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oaklawn Language Academy,3.70297E+11,2015,Salary Amount for Teachers,1856935,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oaklawn Language Academy,3.70297E+11,2015,Instructional Aides,144931,8.98,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oaklawn Language Academy,3.70297E+11,2015,School Administration Staff,160619,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oaklawn Language Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),382971,6.32,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oaklawn Language Academy,3.70297E+11,2015,Non-Personnel Expenditures,301358,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oaklawn Language Academy,3.70297E+11,2015,Total enrollment,,,2,2,0,256,238,13,10,521,20,4,49
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),2635192,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2015,Salary Amount for Teachers,1867663,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2015,Instructional Aides,191168,12,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2015,School Administration Staff,248860,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),327499,6.31,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2015,Non-Personnel Expenditures,96451,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Oakhurst STEAM Academy,3.70297E+11,2015,Total enrollment,,,2,52,0,208,247,94,16,619,50,2,181
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2015,Salary Amount for Total Personnel (instructional support services and school administration),1817815,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2015,Salary Amount for Teachers,1325822,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2015,Instructional Aides,123048,9.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2015,School Administration Staff,168189,1.99,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2015,Support Services Staff (for Pupils and for Instructional Staff),200756,3.92,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2015,Non-Personnel Expenditures,109354,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Parkside Elementary,3.70297E+11,2015,Total enrollment,,,4,55,0,40,268,79,22,468,32,7,28
NC,Charlotte-Mecklenburg Schools,NC,Lake Wylie Elementary,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),3169854,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lake Wylie Elementary,3.70297E+11,2017,Salary Amount for Teachers,2246962,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lake Wylie Elementary,3.70297E+11,2017,Instructional Aides,385205,16.73,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lake Wylie Elementary,3.70297E+11,2017,School Administration Staff,168495,2.49,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lake Wylie Elementary,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),369192,5.75,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Lake Wylie Elementary,3.70297E+11,2017,Non-Personnel Expenditures,196413,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Charlotte Middle,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),3105672,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Charlotte Middle,3.70297E+11,2017,Salary Amount for Teachers,2480168,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Charlotte Middle,3.70297E+11,2017,Instructional Aides,49092,3.1,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Charlotte Middle,3.70297E+11,2017,School Administration Staff,204012,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Charlotte Middle,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),372400,6.36,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,South Charlotte Middle,3.70297E+11,2017,Non-Personnel Expenditures,269376,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Meadows Elementary,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),3082227,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Meadows Elementary,3.70297E+11,2017,Salary Amount for Teachers,1986242,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Meadows Elementary,3.70297E+11,2017,Instructional Aides,290311,12.96,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Meadows Elementary,3.70297E+11,2017,School Administration Staff,174574,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Meadows Elementary,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),631100,10.83,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,University Meadows Elementary,3.70297E+11,2017,Non-Personnel Expenditures,218404,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Irwin Academic Center,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),2002530,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Irwin Academic Center,3.70297E+11,2017,Salary Amount for Teachers,1411480,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Irwin Academic Center,3.70297E+11,2017,Instructional Aides,73595,3,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Irwin Academic Center,3.70297E+11,2017,School Administration Staff,181265,2,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Irwin Academic Center,3.70297E+11,2017,Support Services Staff (for Pupils and for Instructional Staff),336190,5.83,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Irwin Academic Center,3.70297E+11,2017,Non-Personnel Expenditures,160959,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crown Point Elementary,3.70297E+11,2017,Salary Amount for Total Personnel (instructional support services and school administration),2675109,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crown Point Elementary,3.70297E+11,2017,Salary Amount for Teachers,1939948,,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crown Point Elementary,3.70297E+11,2017,Instructional Aides,217283,9,,,,,,,,,,,
NC,Charlotte-Mecklenburg Schools,NC,Crown Point Elementary,3.70297E+11,2017,School Administration Staff,194716,2,,,,,,,,,,,
